486 408 341
283 172 -1 1
282 172 -1 1
281 172 -1 1
280 172 -1 1
279 172 -1 1
278 172 -1 1
277 172 -1 1
284 171 -1 1
283 171 -1 1
282 171 -1 1
281 171 -1 1
280 171 -1 1
279 171 -1 1
278 171 -1 1
277 171 -1 1
276 171 -1 1
284 170 -1 1
283 170 -1 1
282 170 -1 1
281 170 -1 1
280 170 -1 1
279 170 -1 1
278 170 -1 1
277 170 -1 1
276 170 -1 1
284 169 -1 1
283 169 -1 1
282 169 -1 1
281 169 -1 1
280 169 -1 1
279 169 -1 1
278 169 -1 1
277 169 -1 1
276 169 -1 1
285 168 -1 1
284 168 -1 1
283 168 -1 1
282 168 -1 1
281 168 -1 1
280 168 -1 1
279 168 -1 1
278 168 -1 1
277 168 -1 1
276 168 -1 1
275 168 -1 1
284 167 -1 1
283 167 -1 1
282 167 -1 1
281 167 -1 1
280 167 -1 1
279 167 -1 1
278 167 -1 1
277 167 -1 1
276 167 -1 1
284 166 -1 1
283 166 -1 1
282 166 -1 1
281 166 -1 1
280 166 -1 1
279 166 -1 1
278 166 -1 1
277 166 -1 1
276 166 -1 1
284 165 -1 1
283 165 -1 1
282 165 -1 1
281 165 -1 1
280 165 -1 1
279 165 -1 1
278 165 -1 1
277 165 -1 1
276 165 -1 1
283 164 -1 1
282 164 -1 1
281 164 -1 1
280 164 -1 1
279 164 -1 1
278 164 -1 1
277 164 -1 1
280 163 -1 1
257 148 -1 1
260 147 -1 1
259 147 -1 1
258 147 -1 1
257 147 -1 1
256 147 -1 1
255 147 -1 1
254 147 -1 1
261 146 -1 1
260 146 -1 1
259 146 -1 1
258 146 -1 1
257 146 -1 1
256 146 -1 1
255 146 -1 1
254 146 -1 1
253 146 -1 1
261 145 -1 1
260 145 -1 1
259 145 -1 1
258 145 -1 1
257 145 -1 1
256 145 -1 1
255 145 -1 1
254 145 -1 1
253 145 -1 1
261 144 -1 1
260 144 -1 1
259 144 -1 1
258 144 -1 1
257 144 -1 1
256 144 -1 1
255 144 -1 1
254 144 -1 1
253 144 -1 1
262 143 -1 1
261 143 -1 1
260 143 -1 1
259 143 -1 1
258 143 -1 1
257 143 -1 1
256 143 -1 1
255 143 -1 1
254 143 -1 1
253 143 -1 1
252 143 -1 1
261 142 -1 1
260 142 -1 1
259 142 -1 1
258 142 -1 1
257 142 -1 1
256 142 -1 1
255 142 -1 1
254 142 -1 1
253 142 -1 1
261 141 -1 1
260 141 -1 1
259 141 -1 1
258 141 -1 1
257 141 -1 1
256 141 -1 1
255 141 -1 1
254 141 -1 1
253 141 -1 1
261 140 -1 1
260 140 -1 1
259 140 -1 1
258 140 -1 1
257 140 -1 1
256 140 -1 1
255 140 -1 1
254 140 -1 1
253 140 -1 1
260 139 -1 1
259 139 -1 1
258 139 -1 1
257 139 -1 1
256 139 -1 1
255 139 -1 1
254 139 -1 1
257 138 -1 1
243 83 -1 0
246 82 -1 0
245 82 -1 0
244 82 -1 0
243 82 -1 0
242 82 -1 0
241 82 -1 0
240 82 -1 0
247 81 -1 0
246 81 -1 0
245 81 -1 0
244 81 -1 0
243 81 -1 0
242 81 -1 0
241 81 -1 0
240 81 -1 0
239 81 -1 0
247 80 -1 0
246 80 -1 0
245 80 -1 0
244 80 -1 0
243 80 -1 0
242 80 -1 0
241 80 -1 0
240 80 -1 0
239 80 -1 0
247 79 -1 0
246 79 -1 0
245 79 -1 0
244 79 -1 0
243 79 -1 0
242 79 -1 0
241 79 -1 0
240 79 -1 0
239 79 -1 0
248 78 -1 0
247 78 -1 0
246 78 -1 0
245 78 -1 0
244 78 -1 0
243 78 -1 0
242 78 -1 0
241 78 -1 0
240 78 -1 0
239 78 -1 0
238 78 -1 0
247 77 -1 0
246 77 -1 0
245 77 -1 0
244 77 -1 0
243 77 -1 0
242 77 -1 0
241 77 -1 0
240 77 -1 0
239 77 -1 0
247 76 -1 0
246 76 -1 0
245 76 -1 0
244 76 -1 0
243 76 -1 0
242 76 -1 0
241 76 -1 0
240 76 -1 0
239 76 -1 0
247 75 -1 0
246 75 -1 0
245 75 -1 0
244 75 -1 0
243 75 -1 0
242 75 -1 0
241 75 -1 0
240 75 -1 0
239 75 -1 0
246 74 -1 0
245 74 -1 0
244 74 -1 0
243 74 -1 0
242 74 -1 0
241 74 -1 0
240 74 -1 0
243 73 -1 0
128 47 -1 0
131 46 -1 0
130 46 -1 0
129 46 -1 0
128 46 -1 0
127 46 -1 0
126 46 -1 0
125 46 -1 0
132 45 -1 0
131 45 -1 0
130 45 -1 0
129 45 -1 0
128 45 -1 0
127 45 -1 0
126 45 -1 0
125 45 -1 0
124 45 -1 0
132 44 -1 0
131 44 -1 0
130 44 -1 0
129 44 -1 0
128 44 -1 0
127 44 -1 0
126 44 -1 0
125 44 -1 0
124 44 -1 0
132 43 -1 0
131 43 -1 0
130 43 -1 0
129 43 -1 0
128 43 -1 0
127 43 -1 0
126 43 -1 0
125 43 -1 0
124 43 -1 0
133 42 -1 0
132 42 -1 0
131 42 -1 0
130 42 -1 0
129 42 -1 0
128 42 -1 0
127 42 -1 0
126 42 -1 0
125 42 -1 0
124 42 -1 0
123 42 -1 0
132 41 -1 0
131 41 -1 0
130 41 -1 0
129 41 -1 0
128 41 -1 0
127 41 -1 0
126 41 -1 0
125 41 -1 0
124 41 -1 0
132 40 -1 0
131 40 -1 0
130 40 -1 0
129 40 -1 0
128 40 -1 0
127 40 -1 0
126 40 -1 0
125 40 -1 0
124 40 -1 0
132 39 -1 0
131 39 -1 0
130 39 -1 0
129 39 -1 0
128 39 -1 0
127 39 -1 0
126 39 -1 0
125 39 -1 0
124 39 -1 0
131 38 -1 0
130 38 -1 0
129 38 -1 0
128 38 -1 0
127 38 -1 0
126 38 -1 0
125 38 -1 0
128 37 -1 0
