1449 408 341
197 207 -1 1
196 207 -1 1
195 207 -1 1
194 207 -1 1
193 207 -1 1
192 207 -1 1
191 207 -1 1
190 207 -1 1
189 207 -1 1
188 207 -1 1
187 207 -1 1
186 207 -1 1
185 207 -1 1
184 207 -1 1
183 207 -1 1
182 207 -1 1
181 207 -1 1
180 207 -1 1
199 206 -1 1
198 206 -1 1
197 206 -1 1
196 206 -1 1
195 206 -1 1
194 206 -1 1
193 206 -1 1
192 206 -1 1
191 206 -1 1
190 206 -1 1
189 206 -1 1
188 206 -1 1
187 206 -1 1
186 206 -1 1
185 206 -1 1
184 206 -1 1
183 206 -1 1
182 206 -1 1
181 206 -1 1
180 206 -1 1
179 206 -1 1
198 205 -1 1
197 205 -1 1
196 205 -1 1
195 205 -1 1
194 205 -1 1
193 205 -1 1
192 205 -1 1
191 205 -1 1
190 205 -1 1
189 205 -1 1
188 205 -1 1
187 205 -1 1
186 205 -1 1
185 205 -1 1
184 205 -1 1
183 205 -1 1
182 205 -1 1
181 205 -1 1
180 205 -1 1
179 205 -1 1
178 205 -1 1
177 205 -1 1
196 204 -1 1
195 204 -1 1
194 204 -1 1
193 204 -1 1
192 204 -1 1
191 204 -1 1
190 204 -1 1
189 204 -1 1
188 204 -1 1
187 204 -1 1
186 204 -1 1
185 204 -1 1
184 204 -1 1
183 204 -1 1
182 204 -1 1
181 204 -1 1
180 204 -1 1
179 204 -1 1
178 204 -1 1
177 204 -1 1
176 204 -1 1
175 204 -1 1
174 204 -1 1
193 203 -1 1
192 203 -1 1
191 203 -1 1
190 203 -1 1
189 203 -1 1
188 203 -1 1
187 203 -1 1
186 203 -1 1
185 203 -1 1
184 203 -1 1
183 203 -1 1
182 203 -1 1
181 203 -1 1
180 203 -1 1
179 203 -1 1
178 203 -1 1
177 203 -1 1
176 203 -1 1
175 203 -1 1
174 203 -1 1
173 203 -1 1
191 202 -1 1
190 202 -1 1
189 202 -1 1
188 202 -1 1
187 202 -1 1
186 202 -1 1
185 202 -1 1
184 202 -1 1
183 202 -1 1
182 202 -1 1
181 202 -1 1
180 202 -1 1
179 202 -1 1
178 202 -1 1
177 202 -1 1
176 202 -1 1
175 202 -1 1
174 202 -1 1
173 202 -1 1
172 202 -1 1
171 202 -1 1
189 201 -1 1
188 201 -1 1
187 201 -1 1
186 201 -1 1
185 201 -1 1
184 201 -1 1
183 201 -1 1
182 201 -1 1
181 201 -1 1
180 201 -1 1
179 201 -1 1
178 201 -1 1
177 201 -1 1
176 201 -1 1
175 201 -1 1
174 201 -1 1
173 201 -1 1
172 201 -1 1
171 201 -1 1
170 201 -1 1
187 200 -1 1
186 200 -1 1
185 200 -1 1
184 200 -1 1
183 200 -1 1
182 200 -1 1
181 200 -1 1
180 200 -1 1
179 200 -1 1
178 200 -1 1
177 200 -1 1
176 200 -1 1
175 200 -1 1
174 200 -1 1
173 200 -1 1
172 200 -1 1
171 200 -1 1
170 200 -1 1
169 200 -1 1
168 200 -1 1
167 200 -1 1
186 199 -1 1
185 199 -1 1
184 199 -1 1
183 199 -1 1
182 199 -1 1
181 199 -1 1
180 199 -1 1
179 199 -1 1
178 199 -1 1
177 199 -1 1
176 199 -1 1
175 199 -1 1
174 199 -1 1
173 199 -1 1
172 199 -1 1
171 199 -1 1
170 199 -1 1
169 199 -1 1
168 199 -1 1
167 199 -1 1
166 199 -1 1
184 198 -1 1
183 198 -1 1
182 198 -1 1
181 198 -1 1
180 198 -1 1
179 198 -1 1
178 198 -1 1
177 198 -1 1
176 198 -1 1
175 198 -1 1
174 198 -1 1
173 198 -1 1
172 198 -1 1
171 198 -1 1
170 198 -1 1
169 198 -1 1
168 198 -1 1
167 198 -1 1
166 198 -1 1
165 198 -1 1
164 198 -1 1
183 197 -1 1
182 197 -1 1
181 197 -1 1
180 197 -1 1
179 197 -1 1
178 197 -1 1
177 197 -1 1
176 197 -1 1
175 197 -1 1
174 197 -1 1
173 197 -1 1
172 197 -1 1
171 197 -1 1
170 197 -1 1
169 197 -1 1
168 197 -1 1
167 197 -1 1
166 197 -1 1
165 197 -1 1
164 197 -1 1
163 197 -1 1
180 196 -1 1
179 196 -1 1
178 196 -1 1
177 196 -1 1
176 196 -1 1
175 196 -1 1
174 196 -1 1
173 196 -1 1
172 196 -1 1
171 196 -1 1
170 196 -1 1
169 196 -1 1
168 196 -1 1
167 196 -1 1
166 196 -1 1
165 196 -1 1
164 196 -1 1
163 196 -1 1
178 195 -1 1
177 195 -1 1
176 195 -1 1
175 195 -1 1
174 195 -1 1
173 195 -1 1
172 195 -1 1
171 195 -1 1
170 195 -1 1
169 195 -1 1
168 195 -1 1
167 195 -1 1
166 195 -1 1
165 195 -1 1
164 195 -1 1
163 195 -1 1
162 195 -1 1
161 195 -1 1
177 194 -1 1
176 194 -1 1
175 194 -1 1
174 194 -1 1
173 194 -1 1
172 194 -1 1
171 194 -1 1
170 194 -1 1
169 194 -1 1
168 194 -1 1
167 194 -1 1
166 194 -1 1
165 194 -1 1
164 194 -1 1
163 194 -1 1
162 194 -1 1
161 194 -1 1
160 194 -1 1
174 193 -1 1
173 193 -1 1
172 193 -1 1
171 193 -1 1
170 193 -1 1
169 193 -1 1
168 193 -1 1
167 193 -1 1
166 193 -1 1
165 193 -1 1
164 193 -1 1
163 193 -1 1
162 193 -1 1
161 193 -1 1
160 193 -1 1
173 192 -1 1
172 192 -1 1
171 192 -1 1
170 192 -1 1
169 192 -1 1
168 192 -1 1
167 192 -1 1
166 192 -1 1
165 192 -1 1
164 192 -1 1
163 192 -1 1
162 192 -1 1
161 192 -1 1
160 192 -1 1
171 191 -1 1
170 191 -1 1
169 191 -1 1
168 191 -1 1
167 191 -1 1
166 191 -1 1
165 191 -1 1
164 191 -1 1
163 191 -1 1
162 191 -1 1
161 191 -1 1
160 191 -1 1
159 191 -1 1
170 190 -1 1
169 190 -1 1
168 190 -1 1
167 190 -1 1
166 190 -1 1
165 190 -1 1
164 190 -1 1
163 190 -1 1
162 190 -1 1
161 190 -1 1
160 190 -1 1
168 189 -1 1
167 189 -1 1
166 189 -1 1
165 189 -1 1
164 189 -1 1
163 189 -1 1
162 189 -1 1
161 189 -1 1
160 189 -1 1
168 188 -1 1
167 188 -1 1
166 188 -1 1
165 188 -1 1
164 188 -1 1
163 188 -1 1
162 188 -1 1
161 188 -1 1
160 188 -1 1
167 187 -1 1
166 187 -1 1
165 187 -1 1
164 187 -1 1
163 187 -1 1
162 187 -1 1
161 187 -1 1
164 186 -1 1
103 170 -1 0
106 169 -1 0
105 169 -1 0
104 169 -1 0
103 169 -1 0
102 169 -1 0
101 169 -1 0
100 169 -1 0
108 168 -1 0
107 168 -1 0
106 168 -1 0
105 168 -1 0
104 168 -1 0
103 168 -1 0
102 168 -1 0
101 168 -1 0
100 168 -1 0
99 168 -1 0
113 167 -1 0
111 167 -1 0
110 167 -1 0
109 167 -1 0
108 167 -1 0
107 167 -1 0
106 167 -1 0
105 167 -1 0
104 167 -1 0
103 167 -1 0
102 167 -1 0
101 167 -1 0
100 167 -1 0
99 167 -1 0
116 166 -1 0
115 166 -1 0
114 166 -1 0
113 166 -1 0
112 166 -1 0
111 166 -1 0
110 166 -1 0
109 166 -1 0
108 166 -1 0
107 166 -1 0
106 166 -1 0
105 166 -1 0
104 166 -1 0
103 166 -1 0
102 166 -1 0
101 166 -1 0
100 166 -1 0
99 166 -1 0
119 165 -1 0
117 165 -1 0
116 165 -1 0
115 165 -1 0
114 165 -1 0
113 165 -1 0
112 165 -1 0
111 165 -1 0
110 165 -1 0
109 165 -1 0
108 165 -1 0
107 165 -1 0
106 165 -1 0
105 165 -1 0
104 165 -1 0
103 165 -1 0
102 165 -1 0
101 165 -1 0
100 165 -1 0
99 165 -1 0
98 165 -1 0
122 164 -1 0
121 164 -1 0
120 164 -1 0
119 164 -1 0
118 164 -1 0
117 164 -1 0
116 164 -1 0
115 164 -1 0
114 164 -1 0
113 164 -1 0
112 164 -1 0
111 164 -1 0
110 164 -1 0
109 164 -1 0
108 164 -1 0
107 164 -1 0
106 164 -1 0
105 164 -1 0
104 164 -1 0
103 164 -1 0
102 164 -1 0
101 164 -1 0
100 164 -1 0
99 164 -1 0
123 163 -1 0
122 163 -1 0
121 163 -1 0
120 163 -1 0
119 163 -1 0
118 163 -1 0
117 163 -1 0
116 163 -1 0
115 163 -1 0
114 163 -1 0
113 163 -1 0
112 163 -1 0
111 163 -1 0
110 163 -1 0
109 163 -1 0
108 163 -1 0
107 163 -1 0
106 163 -1 0
105 163 -1 0
104 163 -1 0
103 163 -1 0
102 163 -1 0
101 163 -1 0
100 163 -1 0
99 163 -1 0
126 162 -1 0
125 162 -1 0
124 162 -1 0
123 162 -1 0
122 162 -1 0
121 162 -1 0
120 162 -1 0
119 162 -1 0
118 162 -1 0
117 162 -1 0
116 162 -1 0
115 162 -1 0
114 162 -1 0
113 162 -1 0
112 162 -1 0
111 162 -1 0
110 162 -1 0
109 162 -1 0
108 162 -1 0
107 162 -1 0
106 162 -1 0
105 162 -1 0
104 162 -1 0
103 162 -1 0
102 162 -1 0
101 162 -1 0
100 162 -1 0
99 162 -1 0
129 161 -1 0
127 161 -1 0
126 161 -1 0
125 161 -1 0
124 161 -1 0
123 161 -1 0
122 161 -1 0
121 161 -1 0
120 161 -1 0
119 161 -1 0
118 161 -1 0
117 161 -1 0
116 161 -1 0
115 161 -1 0
114 161 -1 0
113 161 -1 0
112 161 -1 0
111 161 -1 0
110 161 -1 0
109 161 -1 0
108 161 -1 0
107 161 -1 0
106 161 -1 0
105 161 -1 0
104 161 -1 0
103 161 -1 0
102 161 -1 0
101 161 -1 0
100 161 -1 0
132 160 -1 0
131 160 -1 0
130 160 -1 0
129 160 -1 0
128 160 -1 0
127 160 -1 0
126 160 -1 0
125 160 -1 0
124 160 -1 0
123 160 -1 0
122 160 -1 0
121 160 -1 0
120 160 -1 0
119 160 -1 0
118 160 -1 0
117 160 -1 0
116 160 -1 0
115 160 -1 0
114 160 -1 0
113 160 -1 0
112 160 -1 0
111 160 -1 0
110 160 -1 0
109 160 -1 0
108 160 -1 0
107 160 -1 0
106 160 -1 0
105 160 -1 0
104 160 -1 0
103 160 -1 0
133 159 -1 0
132 159 -1 0
131 159 -1 0
130 159 -1 0
129 159 -1 0
128 159 -1 0
127 159 -1 0
126 159 -1 0
125 159 -1 0
124 159 -1 0
123 159 -1 0
122 159 -1 0
121 159 -1 0
120 159 -1 0
119 159 -1 0
118 159 -1 0
117 159 -1 0
116 159 -1 0
115 159 -1 0
114 159 -1 0
113 159 -1 0
112 159 -1 0
111 159 -1 0
110 159 -1 0
109 159 -1 0
108 159 -1 0
107 159 -1 0
106 159 -1 0
105 159 -1 0
136 158 -1 0
135 158 -1 0
134 158 -1 0
133 158 -1 0
132 158 -1 0
131 158 -1 0
130 158 -1 0
129 158 -1 0
128 158 -1 0
127 158 -1 0
126 158 -1 0
125 158 -1 0
124 158 -1 0
123 158 -1 0
122 158 -1 0
121 158 -1 0
120 158 -1 0
119 158 -1 0
118 158 -1 0
117 158 -1 0
116 158 -1 0
115 158 -1 0
114 158 -1 0
113 158 -1 0
112 158 -1 0
111 158 -1 0
110 158 -1 0
108 158 -1 0
137 157 -1 0
136 157 -1 0
135 157 -1 0
134 157 -1 0
133 157 -1 0
132 157 -1 0
131 157 -1 0
130 157 -1 0
129 157 -1 0
128 157 -1 0
127 157 -1 0
126 157 -1 0
125 157 -1 0
124 157 -1 0
123 157 -1 0
122 157 -1 0
121 157 -1 0
120 157 -1 0
119 157 -1 0
118 157 -1 0
117 157 -1 0
116 157 -1 0
115 157 -1 0
113 157 -1 0
139 156 -1 0
138 156 -1 0
137 156 -1 0
136 156 -1 0
135 156 -1 0
134 156 -1 0
133 156 -1 0
132 156 -1 0
131 156 -1 0
130 156 -1 0
129 156 -1 0
128 156 -1 0
127 156 -1 0
126 156 -1 0
125 156 -1 0
124 156 -1 0
123 156 -1 0
122 156 -1 0
121 156 -1 0
120 156 -1 0
119 156 -1 0
118 156 -1 0
117 156 -1 0
116 156 -1 0
142 155 -1 0
140 155 -1 0
139 155 -1 0
138 155 -1 0
137 155 -1 0
136 155 -1 0
135 155 -1 0
134 155 -1 0
133 155 -1 0
132 155 -1 0
131 155 -1 0
130 155 -1 0
129 155 -1 0
128 155 -1 0
127 155 -1 0
126 155 -1 0
125 155 -1 0
124 155 -1 0
123 155 -1 0
122 155 -1 0
121 155 -1 0
120 155 -1 0
119 155 -1 0
151 154 -1 0
146 154 -1 0
145 154 -1 0
144 154 -1 0
143 154 -1 0
142 154 -1 0
141 154 -1 0
140 154 -1 0
139 154 -1 0
138 154 -1 0
137 154 -1 0
136 154 -1 0
135 154 -1 0
134 154 -1 0
133 154 -1 0
132 154 -1 0
131 154 -1 0
130 154 -1 0
129 154 -1 0
128 154 -1 0
127 154 -1 0
126 154 -1 0
125 154 -1 0
124 154 -1 0
123 154 -1 0
122 154 -1 0
121 154 -1 0
120 154 -1 0
156 153 -1 0
154 153 -1 0
153 153 -1 0
152 153 -1 0
151 153 -1 0
150 153 -1 0
149 153 -1 0
148 153 -1 0
147 153 -1 0
146 153 -1 0
145 153 -1 0
144 153 -1 0
143 153 -1 0
142 153 -1 0
141 153 -1 0
140 153 -1 0
139 153 -1 0
138 153 -1 0
137 153 -1 0
136 153 -1 0
135 153 -1 0
134 153 -1 0
133 153 -1 0
132 153 -1 0
131 153 -1 0
130 153 -1 0
129 153 -1 0
128 153 -1 0
127 153 -1 0
126 153 -1 0
125 153 -1 0
123 153 -1 0
159 152 -1 0
158 152 -1 0
157 152 -1 0
156 152 -1 0
155 152 -1 0
154 152 -1 0
153 152 -1 0
152 152 -1 0
151 152 -1 0
150 152 -1 0
149 152 -1 0
148 152 -1 0
147 152 -1 0
146 152 -1 0
145 152 -1 0
144 152 -1 0
143 152 -1 0
142 152 -1 0
141 152 -1 0
140 152 -1 0
139 152 -1 0
138 152 -1 0
137 152 -1 0
136 152 -1 0
135 152 -1 0
134 152 -1 0
133 152 -1 0
132 152 -1 0
131 152 -1 0
130 152 -1 0
129 152 -1 0
128 152 -1 0
127 152 -1 0
126 152 -1 0
162 151 -1 0
160 151 -1 0
159 151 -1 0
158 151 -1 0
157 151 -1 0
156 151 -1 0
155 151 -1 0
154 151 -1 0
153 151 -1 0
152 151 -1 0
151 151 -1 0
150 151 -1 0
149 151 -1 0
148 151 -1 0
147 151 -1 0
146 151 -1 0
145 151 -1 0
144 151 -1 0
143 151 -1 0
142 151 -1 0
141 151 -1 0
140 151 -1 0
139 151 -1 0
138 151 -1 0
137 151 -1 0
136 151 -1 0
135 151 -1 0
134 151 -1 0
133 151 -1 0
132 151 -1 0
131 151 -1 0
130 151 -1 0
129 151 -1 0
166 150 -1 0
165 150 -1 0
164 150 -1 0
163 150 -1 0
162 150 -1 0
161 150 -1 0
160 150 -1 0
159 150 -1 0
158 150 -1 0
157 150 -1 0
156 150 -1 0
155 150 -1 0
154 150 -1 0
153 150 -1 0
152 150 -1 0
151 150 -1 0
150 150 -1 0
149 150 -1 0
148 150 -1 0
147 150 -1 0
146 150 -1 0
145 150 -1 0
144 150 -1 0
143 150 -1 0
142 150 -1 0
141 150 -1 0
140 150 -1 0
139 150 -1 0
138 150 -1 0
137 150 -1 0
136 150 -1 0
135 150 -1 0
134 150 -1 0
133 150 -1 0
132 150 -1 0
131 150 -1 0
130 150 -1 0
170 149 -1 0
169 149 -1 0
168 149 -1 0
167 149 -1 0
166 149 -1 0
165 149 -1 0
164 149 -1 0
163 149 -1 0
162 149 -1 0
161 149 -1 0
160 149 -1 0
159 149 -1 0
158 149 -1 0
157 149 -1 0
156 149 -1 0
155 149 -1 0
154 149 -1 0
153 149 -1 0
152 149 -1 0
151 149 -1 0
150 149 -1 0
149 149 -1 0
148 149 -1 0
147 149 -1 0
146 149 -1 0
145 149 -1 0
144 149 -1 0
143 149 -1 0
142 149 -1 0
141 149 -1 0
140 149 -1 0
139 149 -1 0
138 149 -1 0
137 149 -1 0
136 149 -1 0
135 149 -1 0
134 149 -1 0
133 149 -1 0
132 149 -1 0
186 148 -1 0
185 148 -1 0
184 148 -1 0
183 148 -1 0
182 148 -1 0
181 148 -1 0
180 148 -1 0
179 148 -1 0
178 148 -1 0
176 148 -1 0
173 148 -1 0
172 148 -1 0
171 148 -1 0
170 148 -1 0
169 148 -1 0
168 148 -1 0
167 148 -1 0
166 148 -1 0
165 148 -1 0
164 148 -1 0
163 148 -1 0
162 148 -1 0
161 148 -1 0
160 148 -1 0
159 148 -1 0
158 148 -1 0
157 148 -1 0
156 148 -1 0
155 148 -1 0
154 148 -1 0
153 148 -1 0
152 148 -1 0
151 148 -1 0
150 148 -1 0
149 148 -1 0
148 148 -1 0
147 148 -1 0
146 148 -1 0
145 148 -1 0
144 148 -1 0
143 148 -1 0
142 148 -1 0
141 148 -1 0
140 148 -1 0
139 148 -1 0
138 148 -1 0
137 148 -1 0
136 148 -1 0
135 148 -1 0
134 148 -1 0
133 148 -1 0
189 147 -1 0
188 147 -1 0
187 147 -1 0
186 147 -1 0
185 147 -1 0
184 147 -1 0
183 147 -1 0
182 147 -1 0
181 147 -1 0
180 147 -1 0
179 147 -1 0
178 147 -1 0
177 147 -1 0
176 147 -1 0
175 147 -1 0
174 147 -1 0
173 147 -1 0
172 147 -1 0
171 147 -1 0
170 147 -1 0
169 147 -1 0
168 147 -1 0
167 147 -1 0
166 147 -1 0
165 147 -1 0
164 147 -1 0
163 147 -1 0
162 147 -1 0
161 147 -1 0
160 147 -1 0
159 147 -1 0
158 147 -1 0
157 147 -1 0
156 147 -1 0
155 147 -1 0
154 147 -1 0
153 147 -1 0
152 147 -1 0
151 147 -1 0
150 147 -1 0
149 147 -1 0
148 147 -1 0
147 147 -1 0
146 147 -1 0
145 147 -1 0
144 147 -1 0
143 147 -1 0
142 147 -1 0
141 147 -1 0
140 147 -1 0
139 147 -1 0
138 147 -1 0
136 147 -1 0
190 146 -1 0
189 146 -1 0
188 146 -1 0
187 146 -1 0
186 146 -1 0
185 146 -1 0
184 146 -1 0
183 146 -1 0
182 146 -1 0
181 146 -1 0
180 146 -1 0
179 146 -1 0
178 146 -1 0
177 146 -1 0
176 146 -1 0
175 146 -1 0
174 146 -1 0
173 146 -1 0
172 146 -1 0
171 146 -1 0
170 146 -1 0
169 146 -1 0
168 146 -1 0
167 146 -1 0
166 146 -1 0
165 146 -1 0
164 146 -1 0
163 146 -1 0
162 146 -1 0
161 146 -1 0
160 146 -1 0
159 146 -1 0
158 146 -1 0
157 146 -1 0
156 146 -1 0
155 146 -1 0
154 146 -1 0
153 146 -1 0
152 146 -1 0
151 146 -1 0
150 146 -1 0
149 146 -1 0
148 146 -1 0
147 146 -1 0
146 146 -1 0
145 146 -1 0
144 146 -1 0
143 146 -1 0
142 146 -1 0
141 146 -1 0
140 146 -1 0
139 146 -1 0
191 145 -1 0
190 145 -1 0
189 145 -1 0
188 145 -1 0
187 145 -1 0
186 145 -1 0
185 145 -1 0
184 145 -1 0
183 145 -1 0
182 145 -1 0
181 145 -1 0
180 145 -1 0
179 145 -1 0
178 145 -1 0
177 145 -1 0
176 145 -1 0
175 145 -1 0
174 145 -1 0
173 145 -1 0
172 145 -1 0
171 145 -1 0
170 145 -1 0
169 145 -1 0
168 145 -1 0
167 145 -1 0
166 145 -1 0
165 145 -1 0
164 145 -1 0
163 145 -1 0
162 145 -1 0
161 145 -1 0
160 145 -1 0
159 145 -1 0
158 145 -1 0
157 145 -1 0
156 145 -1 0
155 145 -1 0
154 145 -1 0
153 145 -1 0
152 145 -1 0
151 145 -1 0
150 145 -1 0
149 145 -1 0
148 145 -1 0
147 145 -1 0
146 145 -1 0
145 145 -1 0
144 145 -1 0
143 145 -1 0
142 145 -1 0
191 144 -1 0
190 144 -1 0
189 144 -1 0
188 144 -1 0
187 144 -1 0
186 144 -1 0
185 144 -1 0
184 144 -1 0
183 144 -1 0
182 144 -1 0
181 144 -1 0
180 144 -1 0
179 144 -1 0
178 144 -1 0
177 144 -1 0
176 144 -1 0
175 144 -1 0
174 144 -1 0
173 144 -1 0
172 144 -1 0
171 144 -1 0
170 144 -1 0
169 144 -1 0
168 144 -1 0
167 144 -1 0
166 144 -1 0
165 144 -1 0
164 144 -1 0
163 144 -1 0
162 144 -1 0
161 144 -1 0
160 144 -1 0
159 144 -1 0
158 144 -1 0
157 144 -1 0
156 144 -1 0
155 144 -1 0
154 144 -1 0
153 144 -1 0
151 144 -1 0
146 144 -1 0
191 143 -1 0
190 143 -1 0
189 143 -1 0
188 143 -1 0
187 143 -1 0
186 143 -1 0
185 143 -1 0
184 143 -1 0
183 143 -1 0
182 143 -1 0
181 143 -1 0
180 143 -1 0
179 143 -1 0
178 143 -1 0
177 143 -1 0
176 143 -1 0
175 143 -1 0
174 143 -1 0
173 143 -1 0
172 143 -1 0
171 143 -1 0
170 143 -1 0
169 143 -1 0
168 143 -1 0
167 143 -1 0
166 143 -1 0
165 143 -1 0
164 143 -1 0
163 143 -1 0
162 143 -1 0
161 143 -1 0
160 143 -1 0
159 143 -1 0
158 143 -1 0
156 143 -1 0
192 142 -1 0
191 142 -1 0
190 142 -1 0
189 142 -1 0
188 142 -1 0
187 142 -1 0
186 142 -1 0
185 142 -1 0
184 142 -1 0
183 142 -1 0
182 142 -1 0
181 142 -1 0
180 142 -1 0
179 142 -1 0
178 142 -1 0
177 142 -1 0
176 142 -1 0
175 142 -1 0
174 142 -1 0
173 142 -1 0
172 142 -1 0
171 142 -1 0
170 142 -1 0
169 142 -1 0
168 142 -1 0
167 142 -1 0
166 142 -1 0
165 142 -1 0
164 142 -1 0
163 142 -1 0
162 142 -1 0
161 142 -1 0
160 142 -1 0
159 142 -1 0
191 141 -1 0
190 141 -1 0
189 141 -1 0
188 141 -1 0
187 141 -1 0
186 141 -1 0
185 141 -1 0
184 141 -1 0
183 141 -1 0
182 141 -1 0
181 141 -1 0
180 141 -1 0
179 141 -1 0
178 141 -1 0
177 141 -1 0
176 141 -1 0
175 141 -1 0
174 141 -1 0
173 141 -1 0
172 141 -1 0
171 141 -1 0
170 141 -1 0
169 141 -1 0
168 141 -1 0
167 141 -1 0
166 141 -1 0
165 141 -1 0
164 141 -1 0
163 141 -1 0
162 141 -1 0
191 140 -1 0
190 140 -1 0
189 140 -1 0
188 140 -1 0
187 140 -1 0
186 140 -1 0
185 140 -1 0
184 140 -1 0
183 140 -1 0
182 140 -1 0
181 140 -1 0
180 140 -1 0
179 140 -1 0
178 140 -1 0
177 140 -1 0
176 140 -1 0
175 140 -1 0
174 140 -1 0
173 140 -1 0
172 140 -1 0
171 140 -1 0
170 140 -1 0
169 140 -1 0
168 140 -1 0
167 140 -1 0
166 140 -1 0
191 139 -1 0
190 139 -1 0
189 139 -1 0
188 139 -1 0
187 139 -1 0
186 139 -1 0
185 139 -1 0
184 139 -1 0
183 139 -1 0
182 139 -1 0
181 139 -1 0
180 139 -1 0
179 139 -1 0
178 139 -1 0
177 139 -1 0
176 139 -1 0
175 139 -1 0
174 139 -1 0
173 139 -1 0
172 139 -1 0
171 139 -1 0
170 139 -1 0
190 138 -1 0
189 138 -1 0
188 138 -1 0
187 138 -1 0
186 138 -1 0
185 138 -1 0
184 138 -1 0
183 138 -1 0
182 138 -1 0
181 138 -1 0
180 138 -1 0
179 138 -1 0
178 138 -1 0
176 138 -1 0
173 138 -1 0
187 137 -1 0
